bib,age,5k_minutes,10k_minutes,15k_minutes,20k_minutes,Half_minutes,25k_minutes,30k_minutes,35k_minutes,40k_minutes,gender_F,gender_M,finish_minutes
31875.0,50.0,28.87,55.75,,,,,,,,1,0,245.72
22258.0,49.0,27.52,53.73,,,,,,,,1,0,245.8
22387.0,46.0,27.27,55.1,,,,,,,,1,0,246.25
22543.0,49.0,26.92,53.8,,,,,,,,1,0,246.3
23239.0,60.0,27.87,56.65,,,,,,,,1,0,246.62
31938.0,36.0,30.87,59.37,,,,,,,,1,0,246.68
24402.0,61.0,28.05,55.67,,,,,,,,1,0,247.9
21122.0,45.0,28.58,56.9,,,,,,,,1,0,248.42
22566.0,56.0,24.43,49.75,,,,,,,,1,0,248.7
30317.0,28.0,30.45,58.72,,,,,,,,1,0,248.73
20247.0,46.0,28.17,55.08,,,,,,,,1,0,248.78
20507.0,44.0,26.27,51.72,,,,,,,,1,0,249.02
23908.0,59.0,26.6,53.82,,,,,,,,1,0,250.7
24258.0,69.0,26.75,54.55,,,,,,,,1,0,251.37
27951.0,32.0,28.43,55.98,,,,,,,,1,0,251.42
25425.0,23.0,28.05,56.2,,,,,,,,1,0,251.47
29444.0,38.0,29.92,58.75,,,,,,,,1,0,251.67
23849.0,59.0,27.95,55.9,,,,,,,,1,0,252.0
23153.0,56.0,27.78,55.67,,,,,,,,1,0,252.03
25832.0,50.0,29.25,57.37,,,,,,,,1,0,252.55
23888.0,56.0,29.13,58.33,,,,,,,,1,0,253.07
18083.0,37.0,27.58,55.92,,,,,,,,1,0,253.33
23051.0,50.0,28.13,56.47,,,,,,,,1,0,253.78
29640.0,51.0,30.15,59.48,,,,,,,,1,0,254.0
31528.0,33.0,31.22,60.85,,,,,,,,1,0,254.55
31678.0,33.0,29.5,58.55,,,,,,,,1,0,255.03
26748.0,29.0,29.43,57.38,,,,,,,,1,0,255.18
15862.0,46.0,27.72,55.42,,,,,,,,1,0,255.28
29270.0,40.0,31.05,60.53,,,,,,,,1,0,255.33
24358.0,65.0,27.92,55.82,,,,,,,,1,0,256.13
27202.0,52.0,30.43,59.17,,,,,,,,1,0,256.17
22105.0,50.0,27.87,56.7,,,,,,,,1,0,256.45
22592.0,53.0,30.48,61.13,,,,,,,,1,0,256.9
17284.0,29.0,28.48,56.72,,,,,,,,1,0,257.03
25636.0,25.0,28.35,56.2,,,,,,,,1,0,257.08
27069.0,28.0,30.6,60.07,,,,,,,,1,0,257.35
12473.0,33.0,27.28,55.23,,,,,,,,1,0,258.22
25108.0,26.0,26.78,54.62,,,,,,,,1,0,258.37
23188.0,50.0,24.73,49.58,,,,,,,,1,0,258.55
23843.0,56.0,29.02,58.12,,,,,,,,1,0,260.0
23960.0,61.0,28.37,56.87,,,,,,,,1,0,260.23
24644.0,43.0,28.57,56.92,,,,,,,,1,0,260.8
26394.0,40.0,30.92,60.4,,,,,,,,1,0,261.48
29118.0,37.0,31.7,62.25,,,,,,,,1,0,263.55
25730.0,36.0,30.9,61.03,,,,,,,,1,0,263.93
18176.0,42.0,27.2,54.12,,,,,,,,1,0,264.08
22335.0,53.0,27.95,56.58,,,,,,,,1,0,264.4
25749.0,37.0,29.13,57.5,,,,,,,,1,0,264.57
23225.0,62.0,28.02,56.73,,,,,,,,1,0,264.67
16608.0,29.0,28.23,56.93,,,,,,,,1,0,264.87
25474.0,35.0,30.22,60.37,,,,,,,,1,0,265.0
17549.0,21.0,30.15,59.62,,,,,,,,1,0,265.13
24220.0,68.0,28.62,56.95,,,,,,,,1,0,265.27
30393.0,28.0,32.03,63.07,,,,,,,,1,0,266.08
26790.0,42.0,30.87,61.07,,,,,,,,1,0,266.47
25418.0,25.0,30.63,60.22,,,,,,,,1,0,266.48
30592.0,27.0,30.63,60.68,,,,,,,,1,0,266.85
20425.0,40.0,30.33,61.65,,,,,,,,1,0,267.58
31485.0,36.0,32.27,63.5,,,,,,,,1,0,268.17
29788.0,42.0,28.37,55.45,,,,,,,,1,0,268.68
22408.0,46.0,29.35,59.25,,,,,,,,1,0,269.43
23540.0,58.0,28.23,56.28,,,,,,,,1,0,269.82
29260.0,60.0,28.98,57.27,,,,,,,,1,0,270.28
26953.0,33.0,31.47,62.6,,,,,,,,1,0,270.68
31167.0,58.0,30.05,59.43,,,,,,,,1,0,271.07
22703.0,51.0,30.23,60.73,,,,,,,,1,0,271.25
19581.0,42.0,28.92,57.5,,,,,,,,1,0,271.35
23120.0,57.0,27.05,56.45,,,,,,,,1,0,271.67
26495.0,45.0,32.33,64.0,,,,,,,,1,0,273.65
24326.0,70.0,29.38,58.63,,,,,,,,1,0,273.82
27576.0,51.0,33.03,64.95,,,,,,,,1,0,273.95
29406.0,38.0,31.53,61.93,,,,,,,,1,0,274.17
24929.0,55.0,31.57,63.75,,,,,,,,1,0,275.08
24480.0,65.0,29.93,59.72,,,,,,,,1,0,275.6
29128.0,44.0,32.08,63.85,,,,,,,,1,0,276.03
25390.0,23.0,32.72,65.02,,,,,,,,1,0,276.37
24614.0,29.0,32.23,63.07,,,,,,,,1,0,277.0
29280.0,39.0,33.73,64.85,,,,,,,,1,0,277.58
26202.0,38.0,32.52,64.9,,,,,,,,1,0,277.73
29237.0,50.0,30.87,61.67,,,,,,,,1,0,278.52
25055.0,30.0,26.5,54.52,,,,,,,,1,0,278.67
26492.0,35.0,31.45,64.83,,,,,,,,1,0,279.2
24457.0,68.0,31.83,63.77,,,,,,,,1,0,280.03
31143.0,26.0,32.68,65.27,,,,,,,,1,0,280.18
26169.0,23.0,33.2,65.13,,,,,,,,1,0,280.83
25389.0,34.0,30.67,62.55,,,,,,,,1,0,282.15
16544.0,32.0,31.52,61.6,,,,,,,,1,0,283.32
7562.0,44.0,33.63,66.05,,,,,,,,1,0,284.5
26634.0,40.0,31.5,63.33,,,,,,,,1,0,284.63
25084.0,26.0,32.67,64.27,,,,,,,,1,0,285.58
27077.0,25.0,34.32,68.43,,,,,,,,1,0,287.35
27623.0,58.0,31.92,64.4,,,,,,,,1,0,288.03
31247.0,47.0,31.8,64.43,,,,,,,,1,0,288.32
17573.0,34.0,25.4,51.75,,,,,,,,1,0,288.58
29957.0,61.0,31.73,64.92,,,,,,,,1,0,290.35
29440.0,54.0,33.17,68.42,,,,,,,,1,0,290.65
27416.0,61.0,34.0,67.45,,,,,,,,1,0,291.33
11978.0,26.0,30.4,63.07,,,,,,,,1,0,291.63
27517.0,56.0,30.25,61.7,,,,,,,,1,0,291.77
27541.0,32.0,33.88,66.87,,,,,,,,1,0,291.98
26130.0,27.0,32.88,65.1,,,,,,,,1,0,293.27
27145.0,28.0,34.73,67.23,,,,,,,,1,0,294.3
24747.0,40.0,33.98,68.87,,,,,,,,1,0,294.38
24844.0,40.0,30.5,62.13,,,,,,,,1,0,295.02
25118.0,36.0,33.18,66.72,,,,,,,,1,0,295.15
31369.0,52.0,32.65,65.78,,,,,,,,1,0,295.47
27721.0,46.0,32.08,64.57,,,,,,,,1,0,295.62
31908.0,54.0,34.82,70.03,,,,,,,,1,0,296.77
24805.0,44.0,28.35,58.48,,,,,,,,1,0,297.02
26159.0,27.0,33.97,67.78,,,,,,,,1,0,297.95
29007.0,64.0,30.82,62.37,,,,,,,,1,0,298.2
29651.0,35.0,33.6,65.0,,,,,,,,1,0,299.48
22759.0,45.0,28.73,59.35,,,,,,,,1,0,299.63
29146.0,49.0,31.85,65.6,,,,,,,,1,0,299.9
30403.0,36.0,32.18,64.8,,,,,,,,1,0,299.98
27727.0,30.0,34.78,70.45,,,,,,,,1,0,300.13
26943.0,49.0,33.3,68.28,,,,,,,,1,0,300.67
31100.0,42.0,35.48,71.57,,,,,,,,1,0,301.3
24536.0,69.0,30.52,61.68,,,,,,,,1,0,302.37
16367.0,30.0,33.3,65.78,,,,,,,,1,0,302.42
31833.0,47.0,34.53,70.33,,,,,,,,1,0,303.47
30276.0,40.0,33.7,67.85,,,,,,,,1,0,303.62
22937.0,52.0,31.97,62.37,,,,,,,,1,0,303.88
30862.0,33.0,36.68,73.28,,,,,,,,1,0,306.53
30645.0,58.0,29.28,58.28,,,,,,,,1,0,307.25
30510.0,52.0,31.73,63.45,,,,,,,,1,0,307.97
25452.0,26.0,31.05,61.82,,,,,,,,1,0,308.1
25017.0,52.0,34.27,69.12,,,,,,,,1,0,309.25
29476.0,59.0,32.78,65.68,,,,,,,,1,0,310.35
26384.0,51.0,35.12,70.93,,,,,,,,1,0,310.62
30004.0,34.0,34.17,68.4,,,,,,,,1,0,311.95
26659.0,42.0,33.72,67.87,,,,,,,,1,0,311.97
29411.0,46.0,32.0,65.75,,,,,,,,1,0,312.33
26554.0,40.0,37.55,73.35,,,,,,,,1,0,312.73
32046.0,35.0,34.33,70.18,,,,,,,,1,0,313.32
31047.0,54.0,35.52,71.95,,,,,,,,1,0,314.07
31856.0,43.0,32.92,64.45,,,,,,,,1,0,314.67
26821.0,29.0,33.38,68.12,,,,,,,,1,0,315.78
25330.0,29.0,31.83,64.78,,,,,,,,1,0,316.98
24468.0,72.0,35.82,67.63,,,,,,,,1,0,317.35
26868.0,27.0,33.55,68.7,,,,,,,,1,0,317.57
30177.0,32.0,32.63,66.25,,,,,,,,1,0,318.62
30249.0,53.0,35.45,73.07,,,,,,,,1,0,320.98
30439.0,34.0,34.5,70.65,,,,,,,,1,0,322.28
29492.0,25.0,31.18,62.45,,,,,,,,1,0,322.58
29641.0,48.0,35.5,71.58,,,,,,,,1,0,327.88
25896.0,32.0,32.1,66.63,,,,,,,,1,0,330.52
24721.0,50.0,32.9,67.53,,,,,,,,1,0,330.67
26669.0,42.0,33.45,66.8,,,,,,,,1,0,330.75
30778.0,62.0,36.33,74.35,,,,,,,,1,0,333.68
27052.0,34.0,33.93,69.15,,,,,,,,1,0,334.47
30833.0,56.0,36.4,73.95,,,,,,,,1,0,337.12
31068.0,43.0,32.98,69.68,,,,,,,,1,0,337.8
24675.0,48.0,36.48,74.62,,,,,,,,1,0,344.92
27633.0,43.0,37.15,75.22,,,,,,,,1,0,345.07
30363.0,34.0,37.58,76.2,,,,,,,,1,0,347.87
25433.0,23.0,35.47,72.28,,,,,,,,1,0,348.95
27148.0,24.0,36.72,74.08,,,,,,,,1,0,349.05
29198.0,48.0,34.07,70.65,,,,,,,,1,0,349.28
32026.0,67.0,36.87,76.85,,,,,,,,1,0,351.08
31332.0,54.0,36.23,74.52,,,,,,,,1,0,353.07
30595.0,44.0,35.33,73.17,,,,,,,,1,0,355.65
24478.0,65.0,32.38,65.12,,,,,,,,1,0,356.37
27586.0,48.0,33.4,67.27,,,,,,,,1,0,360.83
27315.0,24.0,37.03,76.03,,,,,,,,1,0,360.92
115,40.0,17.83,34.78,,,,,,,,1,0,145.8
153,34.0,18.28,36.43,,,,,,,,1,0,160.23
1501,29.0,19.18,38.22,,,,,,,,1,0,163.52
163,46.0,18.0,35.78,,,,,,,,1,0,165.02
5800,24.0,19.83,39.85,,,,,,,,1,0,166.65
2091,44.0,20.05,39.57,,,,,,,,1,0,169.05
6682,26.0,20.33,40.73,,,,,,,,1,0,170.23
10718,32.0,20.62,40.88,,,,,,,,1,0,173.42
4375,28.0,20.17,40.15,,,,,,,,1,0,174.15
2483,28.0,20.23,39.98,,,,,,,,1,0,175.33
1741,27.0,19.78,39.85,,,,,,,,1,0,175.5
4769,26.0,20.52,40.35,,,,,,,,1,0,177.0
5295,23.0,21.03,41.72,,,,,,,,1,0,177.22
8173,42.0,21.03,41.63,,,,,,,,1,0,177.25
6879,33.0,21.08,42.15,,,,,,,,1,0,177.55
7312,26.0,21.15,42.2,,,,,,,,1,0,177.7
8957,28.0,20.85,41.68,,,,,,,,1,0,177.87
4655,41.0,21.45,42.57,,,,,,,,1,0,177.95
3180,30.0,19.97,39.83,,,,,,,,1,0,178.47
8942,32.0,20.83,41.53,,,,,,,,1,0,178.88
8787,27.0,21.23,42.3,,,,,,,,1,0,179.2
7335,39.0,21.1,42.12,,,,,,,,1,0,179.98
6050,30.0,21.85,43.45,,,,,,,,1,0,180.2
5837,24.0,21.15,42.17,,,,,,,,1,0,180.38
6613,32.0,21.08,42.12,,,,,,,,1,0,180.83
17088,27.0,22.52,43.97,,,,,,,,1,0,181.05
16866,36.0,20.43,41.25,,,,,,,,1,0,182.0
2350,30.0,20.08,39.67,,,,,,,,1,0,182.13
8589,46.0,21.83,43.07,,,,,,,,1,0,182.27
5489,47.0,21.95,43.38,,,,,,,,1,0,182.78
9793,31.0,21.65,43.35,,,,,,,,1,0,183.38
14543,32.0,21.85,43.37,,,,,,,,1,0,183.65
9810,30.0,22.0,44.05,,,,,,,,1,0,184.3
9597,28.0,21.8,43.1,,,,,,,,1,0,184.38
9596,40.0,22.23,43.97,,,,,,,,1,0,184.87
6851,34.0,22.03,43.4,,,,,,,,1,0,185.52
7114,33.0,21.63,43.22,,,,,,,,1,0,185.52
4049,52.0,21.45,42.93,,,,,,,,1,0,186.53
13226,46.0,23.0,44.73,,,,,,,,1,0,187.28
17577,26.0,21.6,43.23,,,,,,,,1,0,187.4
5672,30.0,21.65,43.35,,,,,,,,1,0,187.62
168,44.0,20.38,41.85,,,,,,,,1,0,187.82
9538,24.0,22.27,43.92,,,,,,,,1,0,187.88
8385,47.0,21.93,44.25,,,,,,,,1,0,188.1
11920,33.0,22.37,43.93,,,,,,,,1,0,188.22
11922,25.0,22.33,44.0,,,,,,,,1,0,188.22
14597,23.0,22.83,45.23,,,,,,,,1,0,188.53
1915,32.0,19.0,37.95,,,,,,,,1,0,188.6
11483,24.0,23.1,45.62,,,,,,,,1,0,189.12
6990,39.0,22.52,45.37,,,,,,,,1,0,189.23
11772,25.0,23.3,45.87,,,,,,,,1,0,189.72
16597,29.0,22.77,45.02,,,,,,,,1,0,190.18
10708,31.0,22.7,44.77,,,,,,,,1,0,190.18
10653,33.0,23.12,45.42,,,,,,,,1,0,191.03
10957,52.0,22.68,45.03,,,,,,,,1,0,191.03
3707,42.0,21.83,43.38,,,,,,,,1,0,191.05
12351,37.0,22.17,43.47,,,,,,,,1,0,191.13
8914,30.0,22.05,43.88,,,,,,,,1,0,191.32
11473,28.0,22.88,45.02,,,,,,,,1,0,191.48
6370,34.0,22.12,44.3,,,,,,,,1,0,191.48
11275,40.0,22.5,44.95,,,,,,,,1,0,191.73
11064,32.0,22.98,45.15,,,,,,,,1,0,191.77
15240,36.0,23.72,46.82,,,,,,,,1,0,191.78
8968,33.0,20.97,42.18,,,,,,,,1,0,191.8
10820,26.0,22.98,45.58,,,,,,,,1,0,192.83
15433,24.0,23.88,47.4,,,,,,,,1,0,192.88
9537,28.0,22.63,44.95,,,,,,,,1,0,192.93
10816,42.0,22.65,45.17,,,,,,,,1,0,193.1
12195,44.0,23.65,46.67,,,,,,,,1,0,193.32
11132,42.0,22.68,45.13,,,,,,,,1,0,193.77
2985,41.0,23.42,46.18,,,,,,,,1,0,194.0
12266,28.0,22.37,44.53,,,,,,,,1,0,194.18
10101,47.0,22.75,45.22,,,,,,,,1,0,194.23
13674,30.0,23.27,45.95,,,,,,,,1,0,194.45
17709,24.0,22.9,45.28,,,,,,,,1,0,194.48
15032,31.0,22.73,45.57,,,,,,,,1,0,194.57
15155,37.0,23.37,46.35,,,,,,,,1,0,194.62
11977,47.0,22.17,44.22,,,,,,,,1,0,194.7
9541,28.0,22.25,44.18,,,,,,,,1,0,194.77
12791,38.0,21.9,44.05,,,,,,,,1,0,195.03
8162,37.0,20.6,41.23,,,,,,,,1,0,195.1
8129,37.0,22.33,44.83,,,,,,,,1,0,195.3
11002,47.0,23.58,46.3,,,,,,,,1,0,195.43
7617,46.0,22.58,45.1,,,,,,,,1,0,195.52
12447,30.0,23.33,45.77,,,,,,,,1,0,195.53
10564,28.0,23.03,45.83,,,,,,,,1,0,195.7
12545,33.0,22.87,45.02,,,,,,,,1,0,195.73
14653,30.0,23.23,46.4,,,,,,,,1,0,195.98
10752,26.0,21.98,43.68,,,,,,,,1,0,195.98
13959,42.0,22.32,44.1,,,,,,,,1,0,196.0
14446,25.0,23.43,45.87,,,,,,,,1,0,196.05
14130,28.0,23.7,46.82,,,,,,,,1,0,196.13
10301,49.0,23.18,45.78,,,,,,,,1,0,196.25
14570,36.0,24.27,47.97,,,,,,,,1,0,196.27
17077,29.0,22.43,44.97,,,,,,,,1,0,196.32
16941,24.0,24.18,47.6,,,,,,,,1,0,196.5
15329,24.0,22.5,44.03,,,,,,,,1,0,196.55
14398,32.0,22.98,44.73,,,,,,,,1,0,196.62
26151,35.0,23.78,46.55,,,,,,,,1,0,196.65
6129,35.0,23.03,46.07,,,,,,,,1,0,196.73
13267,39.0,23.95,47.07,,,,,,,,1,0,196.93
16420,22.0,23.28,46.57,,,,,,,,1,0,196.98
12886,43.0,23.0,45.7,,,,,,,,1,0,197.03
15260,38.0,23.02,46.33,,,,,,,,1,0,197.1
15640,43.0,23.5,46.62,,,,,,,,1,0,197.28
13659,29.0,24.45,48.62,,,,,,,,1,0,197.32
18574,42.0,23.35,45.38,,,,,,,,1,0,197.33
16935,31.0,22.23,44.87,,,,,,,,1,0,197.45
10095,42.0,23.85,46.97,,,,,,,,1,0,197.47
14532,27.0,23.07,45.95,,,,,,,,1,0,197.73
14697,36.0,24.07,47.93,,,,,,,,1,0,198.0
15080,30.0,23.58,47.08,,,,,,,,1,0,198.35
12975,24.0,23.25,46.03,,,,,,,,1,0,199.03
15243,31.0,24.62,48.23,,,,,,,,1,0,199.22
16125,37.0,23.72,47.33,,,,,,,,1,0,199.27
13580,32.0,23.33,46.85,,,,,,,,1,0,199.48
14435,27.0,24.4,48.2,,,,,,,,1,0,199.5
11337,44.0,23.75,47.0,,,,,,,,1,0,199.53
17928,37.0,24.08,47.83,,,,,,,,1,0,199.72
9874,30.0,24.35,48.58,,,,,,,,1,0,200.05
14475,28.0,24.03,47.95,,,,,,,,1,0,200.08
9919,29.0,24.07,47.08,,,,,,,,1,0,200.28
14592,28.0,23.9,48.2,,,,,,,,1,0,200.33
9527,40.0,23.18,45.92,,,,,,,,1,0,200.67
14174,52.0,23.92,47.57,,,,,,,,1,0,200.68
15463,28.0,24.5,48.73,,,,,,,,1,0,200.78
16081,38.0,23.57,46.18,,,,,,,,1,0,201.13
12076,29.0,26.63,50.05,,,,,,,,1,0,201.27
11058,32.0,23.47,46.32,,,,,,,,1,0,201.4
14471,33.0,24.47,48.7,,,,,,,,1,0,201.47
17725,42.0,23.6,47.02,,,,,,,,1,0,201.6
12177,55.0,22.97,46.47,,,,,,,,1,0,201.77
15172,27.0,22.23,44.8,,,,,,,,1,0,201.77
18391,41.0,24.45,48.45,,,,,,,,1,0,202.12
14122,25.0,24.25,47.85,,,,,,,,1,0,202.45
12512,46.0,22.35,44.45,,,,,,,,1,0,202.47
12151,31.0,23.7,47.83,,,,,,,,1,0,202.65
12099,33.0,23.23,46.28,,,,,,,,1,0,202.8
17421,33.0,24.45,49.03,,,,,,,,1,0,202.88
17808,27.0,24.88,48.77,,,,,,,,1,0,202.95
16133,30.0,22.95,45.35,,,,,,,,1,0,203.05
16726,30.0,23.05,46.23,,,,,,,,1,0,203.13
12796,26.0,23.78,46.73,,,,,,,,1,0,203.52
18252,51.0,23.15,46.03,,,,,,,,1,0,203.72
7633,42.0,23.27,46.45,,,,,,,,1,0,203.78
11653,35.0,23.52,47.18,,,,,,,,1,0,203.82
11125,31.0,24.85,49.32,,,,,,,,1,0,203.85
15423,35.0,24.18,48.28,,,,,,,,1,0,203.9
21902,54.0,24.6,48.02,,,,,,,,1,0,204.05
17100,30.0,23.43,46.98,,,,,,,,1,0,204.27
17935,26.0,24.53,48.73,,,,,,,,1,0,204.3
17936,30.0,24.53,48.73,,,,,,,,1,0,204.3
17133,42.0,24.25,47.92,,,,,,,,1,0,204.33
4032,35.0,21.53,43.57,,,,,,,,1,0,204.35
10909,32.0,23.7,46.83,,,,,,,,1,0,204.48
16819,28.0,23.4,46.83,,,,,,,,1,0,204.87
15231,27.0,23.73,47.45,,,,,,,,1,0,204.9
15128,34.0,23.9,47.35,,,,,,,,1,0,204.95
14678,38.0,24.08,48.4,,,,,,,,1,0,204.97
16535,46.0,23.92,47.67,,,,,,,,1,0,205.0
15019,47.0,24.83,49.57,,,,,,,,1,0,205.05
16395,28.0,22.9,45.63,,,,,,,,1,0,205.13
7680,59.0,23.97,48.28,,,,,,,,1,0,205.28
20321,40.0,25.33,49.58,,,,,,,,1,0,205.42
16790,36.0,23.58,47.13,,,,,,,,1,0,205.57
17057,37.0,24.58,48.85,,,,,,,,1,0,205.85
17523,33.0,23.97,47.03,,,,,,,,1,0,206.17
12894,42.0,22.97,46.03,,,,,,,,1,0,206.42
12936,41.0,23.92,46.83,,,,,,,,1,0,206.43
18650,48.0,23.95,47.7,,,,,,,,1,0,206.45
15483,27.0,23.98,47.75,,,,,,,,1,0,206.62
11077,36.0,24.67,48.82,,,,,,,,1,0,206.63
18553,37.0,23.6,46.95,,,,,,,,1,0,206.65
12386,34.0,24.57,49.05,,,,,,,,1,0,206.67
14114,30.0,23.77,47.13,,,,,,,,1,0,206.72
19263,51.0,24.55,49.17,,,,,,,,1,0,206.87
19454,40.0,24.72,48.87,,,,,,,,1,0,207.17
17286,33.0,25.43,50.13,,,,,,,,1,0,207.2
12785,57.0,23.92,48.15,,,,,,,,1,0,207.42
12377,46.0,23.7,47.1,,,,,,,,1,0,207.73
16942,31.0,23.02,46.55,,,,,,,,1,0,207.95
17719,24.0,24.8,48.52,,,,,,,,1,0,207.98
18365,51.0,24.75,49.08,,,,,,,,1,0,208.08
13879,26.0,23.25,46.33,,,,,,,,1,0,208.1
14425,36.0,25.13,50.22,,,,,,,,1,0,208.15
18468,40.0,24.88,48.65,,,,,,,,1,0,208.2
21361,52.0,24.27,48.17,,,,,,,,1,0,208.3
17611,21.0,24.67,49.03,,,,,,,,1,0,208.32
25335,24.0,23.5,46.78,,,,,,,,1,0,208.38
18559,41.0,25.05,49.48,,,,,,,,1,0,208.5
13460,60.0,23.75,46.87,,,,,,,,1,0,208.53
15604,36.0,24.0,47.55,,,,,,,,1,0,208.6
15550,21.0,24.28,48.63,,,,,,,,1,0,208.6
18757,46.0,25.22,49.85,,,,,,,,1,0,208.68
18149,50.0,25.05,49.28,,,,,,,,1,0,208.73
14753,39.0,23.92,47.52,,,,,,,,1,0,208.73
16441,39.0,23.6,47.0,,,,,,,,1,0,208.77
12075,28.0,24.45,48.72,,,,,,,,1,0,208.8
17475,30.0,22.7,45.18,,,,,,,,1,0,208.83
12361,44.0,23.28,46.25,,,,,,,,1,0,208.87
13440,30.0,24.98,49.58,,,,,,,,1,0,208.97
18434,49.0,24.4,48.65,,,,,,,,1,0,209.05
14155,29.0,25.58,50.83,,,,,,,,1,0,209.07
19031,36.0,25.1,49.37,,,,,,,,1,0,209.28
16672,33.0,23.97,48.73,,,,,,,,1,0,209.32
16976,32.0,24.37,48.47,,,,,,,,1,0,209.32
18316,42.0,23.97,48.08,,,,,,,,1,0,209.43
17078,33.0,25.73,50.87,,,,,,,,1,0,209.57
17785,47.0,24.17,48.52,,,,,,,,1,0,209.65
16862,30.0,25.13,49.7,,,,,,,,1,0,209.9
13080,38.0,24.83,50.18,,,,,,,,1,0,209.92
20151,49.0,23.85,47.9,,,,,,,,1,0,209.95
18829,40.0,26.03,50.75,,,,,,,,1,0,209.95
13194,33.0,23.9,47.02,,,,,,,,1,0,209.97
15168,28.0,23.78,48.07,,,,,,,,1,0,209.98
18369,40.0,24.97,49.58,,,,,,,,1,0,210.1
17289,44.0,24.53,48.72,,,,,,,,1,0,210.1
15713,47.0,24.78,49.78,,,,,,,,1,0,210.38
20513,46.0,25.33,50.78,,,,,,,,1,0,210.48
17191,41.0,24.7,49.25,,,,,,,,1,0,210.5
20977,46.0,24.1,47.37,,,,,,,,1,0,210.73
18782,53.0,25.4,50.02,,,,,,,,1,0,210.9
14887,24.0,24.33,48.8,,,,,,,,1,0,210.93
15479,52.0,25.3,50.28,,,,,,,,1,0,210.97
14381,36.0,23.72,47.32,,,,,,,,1,0,211.05
16186,48.0,24.57,48.45,,,,,,,,1,0,211.5
20740,51.0,25.08,49.88,,,,,,,,1,0,211.6
17416,40.0,24.55,48.83,,,,,,,,1,0,211.62
20353,52.0,25.28,50.32,,,,,,,,1,0,211.7
19258,41.0,26.1,50.97,,,,,,,,1,0,211.85
19541,41.0,26.1,51.42,,,,,,,,1,0,211.88
14136,40.0,25.27,49.38,,,,,,,,1,0,212.13
13081,27.0,25.63,51.57,,,,,,,,1,0,212.18
17752,43.0,24.88,49.03,,,,,,,,1,0,212.35
13556,39.0,24.4,48.8,,,,,,,,1,0,212.38
19589,41.0,25.33,50.15,,,,,,,,1,0,212.38
16881,31.0,24.25,48.23,,,,,,,,1,0,212.45
7718,53.0,24.52,48.98,,,,,,,,1,0,212.68
19442,49.0,25.27,49.85,,,,,,,,1,0,213.02
16347,25.0,25.77,51.27,,,,,,,,1,0,213.07
20381,48.0,25.72,50.87,,,,,,,,1,0,213.53
20938,54.0,24.9,49.68,,,,,,,,1,0,213.57
12170,27.0,24.5,49.2,,,,,,,,1,0,213.63
12840,48.0,23.87,47.45,,,,,,,,1,0,213.65
17887,56.0,25.03,50.03,,,,,,,,1,0,213.65
14749,32.0,23.53,46.9,,,,,,,,1,0,213.78
20555,42.0,26.22,51.75,,,,,,,,1,0,213.82
11199,29.0,23.53,46.57,,,,,,,,1,0,214.12
19476,35.0,26.58,52.28,,,,,,,,1,0,214.13
13608,42.0,25.37,50.6,,,,,,,,1,0,214.22
16943,62.0,23.18,47.38,,,,,,,,1,0,214.25
20324,46.0,24.52,48.42,,,,,,,,1,0,214.33
18280,36.0,25.8,51.13,,,,,,,,1,0,214.62
13563,39.0,24.57,48.73,,,,,,,,1,0,214.72
17655,47.0,24.27,47.82,,,,,,,,1,0,214.72
13715,27.0,24.72,49.25,,,,,,,,1,0,214.78
17784,48.0,25.83,51.13,,,,,,,,1,0,214.98
31276,32.0,27.5,52.55,,,,,,,,1,0,215.18
14008,41.0,25.23,50.42,,,,,,,,1,0,215.23
18920,43.0,24.42,48.38,,,,,,,,1,0,215.27
19046,35.0,23.22,46.82,,,,,,,,1,0,215.57
19570,50.0,26.53,51.87,,,,,,,,1,0,215.58
16488,38.0,25.23,50.6,,,,,,,,1,0,215.6
20578,44.0,25.53,50.82,,,,,,,,1,0,215.68
20804,42.0,25.95,51.63,,,,,,,,1,0,215.78
13893,46.0,23.37,46.07,,,,,,,,1,0,216.0
20227,42.0,25.67,50.97,,,,,,,,1,0,216.03
19110,53.0,25.3,49.85,,,,,,,,1,0,216.07
18068,46.0,25.68,50.7,,,,,,,,1,0,216.07
22763,49.0,25.68,51.35,,,,,,,,1,0,216.18
16007,52.0,24.22,48.07,,,,,,,,1,0,216.27
11720,36.0,24.82,49.65,,,,,,,,1,0,216.35
15304,32.0,25.08,50.3,,,,,,,,1,0,216.43
15362,37.0,24.63,49.28,,,,,,,,1,0,216.5
25037,27.0,27.5,52.93,,,,,,,,1,0,216.5
15458,44.0,24.05,47.92,,,,,,,,1,0,216.63
17210,42.0,24.57,49.03,,,,,,,,1,0,216.82
16130,31.0,23.73,48.2,,,,,,,,1,0,216.95
18936,39.0,25.45,50.5,,,,,,,,1,0,217.0
20414,43.0,26.33,51.65,,,,,,,,1,0,217.07
17760,42.0,23.38,46.62,,,,,,,,1,0,217.27
11478,51.0,24.12,48.22,,,,,,,,1,0,217.6
18141,41.0,24.93,50.27,,,,,,,,1,0,217.78
25660,33.0,24.73,49.47,,,,,,,,1,0,217.87
22665,55.0,26.0,50.85,,,,,,,,1,0,217.95
20876,46.0,25.95,51.77,,,,,,,,1,0,218.18
6992,57.0,23.83,48.1,,,,,,,,1,0,218.2
