bib,age,5k_minutes,10k_minutes,15k_minutes,20k_minutes,Half_minutes,25k_minutes,30k_minutes,35k_minutes,40k_minutes,gender_F,gender_M,pace_5k_to_10k,percentage_decay_5k_to_10k,finish_minutes
5112,28.0,21.13,41.87,62.92,84.02,88.52,104.92,126.35,148.15,169.7,0,1,14.46,0.93,179.15
5259,28.0,21.08,41.93,62.75,83.68,88.27,0.0,0.0,0.0,0.0,1,0,14.39,0.55,179.2
6492,35.0,21.18,42.42,63.68,0.0,0.0,0.0,0.0,0.0,0.0,0,1,14.12,-0.14,179.2
16323,24.0,21.0,41.33,61.98,82.92,87.48,104.03,125.9,147.9,169.48,1,0,14.76,1.62,179.23
4161,39.0,20.98,40.95,60.88,81.22,0.0,0.0,0.0,0.0,0.0,0,1,15.02,2.47,179.33
6828,35.0,21.25,42.53,63.78,84.83,89.37,105.82,127.32,148.97,170.23,0,1,14.1,-0.07,179.63
5687,37.0,20.88,42.05,63.02,84.25,88.85,105.42,126.95,148.7,170.45,0,1,14.17,-0.69,179.65
7095,37.0,21.08,42.15,63.13,84.38,89.02,105.68,127.68,149.52,170.0,0,1,14.24,0.02,179.67
3831,37.0,20.85,41.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,14.62,0.8,179.7
5405,29.0,21.47,42.45,63.43,84.67,89.25,0.0,0.0,0.0,0.0,0,1,14.3,1.15,179.73
8581,37.0,20.8,41.53,62.33,83.5,87.98,104.65,126.72,0.0,0.0,1,0,14.47,0.17,179.82
31180,22.0,22.73,43.95,65.02,86.15,90.78,107.03,127.82,148.88,170.62,0,1,14.14,3.44,179.88
4534,23.0,22.17,43.77,65.35,87.03,91.62,108.33,129.82,151.28,171.68,0,1,13.89,1.3,180.03
3910,39.0,21.5,42.75,63.68,84.83,89.42,105.8,0.0,0.0,0.0,0,1,14.12,0.58,180.05
6472,38.0,21.07,41.6,61.95,82.73,87.18,103.4,0.0,0.0,0.0,0,1,14.61,1.3,180.07
1809,25.0,20.73,41.83,62.67,0.0,0.0,0.0,0.0,0.0,0.0,0,1,14.22,-0.88,180.23
5881,34.0,21.03,42.2,63.3,84.7,89.4,106.08,127.73,149.8,0.0,0,1,14.17,-0.33,180.35
4829,38.0,21.33,42.32,63.05,83.98,88.57,104.8,126.1,147.98,170.55,0,1,14.29,0.8,180.38
6651,28.0,21.53,42.7,63.83,85.07,89.68,0.0,0.0,0.0,0.0,0,1,14.17,0.84,180.6
12293,30.0,21.73,42.9,63.53,84.5,89.02,105.42,127.18,149.2,170.9,1,0,14.17,1.31,180.68
6806,27.0,20.52,41.0,61.57,82.57,87.12,103.67,125.53,148.3,170.77,1,0,14.65,0.1,180.83
4488,29.0,20.9,41.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,14.41,0.19,180.97
2556,31.0,21.33,42.32,63.28,84.4,89.0,105.47,127.13,149.55,171.52,0,1,14.29,0.8,181.1
2563,25.0,20.67,41.7,62.65,83.55,88.05,104.4,126.45,0.0,0.0,0,1,14.27,-0.86,181.1
2644,29.0,19.92,39.75,59.85,80.18,84.7,0.0,0.0,0.0,0.0,0,1,15.13,0.23,181.13
7326,37.0,21.83,43.5,65.03,86.73,91.35,108.15,130.18,0.0,0.0,0,1,13.84,0.37,181.18
5413,36.0,20.95,42.15,63.35,84.8,89.53,106.47,0.0,0.0,0.0,0,1,14.15,-0.59,181.58
6015,36.0,20.93,41.85,62.7,83.67,88.25,104.83,126.52,148.78,171.38,0,1,14.34,0.02,181.62
2712,30.0,20.95,41.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,14.29,-0.12,181.62
6661,37.0,21.78,43.15,64.4,0.0,0.0,0.0,0.0,0.0,0.0,0,1,14.04,0.95,181.62
13055,29.0,21.87,43.13,64.42,85.72,90.4,107.02,128.62,150.67,172.55,1,0,14.11,1.41,181.67
5546,38.0,21.38,42.6,63.25,0.0,0.0,0.0,0.0,0.0,0.0,0,1,14.14,0.38,181.72
5667,29.0,20.47,40.93,61.58,82.43,86.92,103.63,125.87,148.73,0.0,0,1,14.66,0.02,181.8
10480,27.0,21.78,43.5,65.17,86.9,0.0,0.0,0.0,0.0,0.0,1,0,13.81,0.14,181.87
2059,32.0,21.32,41.33,61.62,0.0,0.0,0.0,0.0,0.0,0.0,0,1,14.99,3.17,181.9
5409,37.0,21.55,43.05,64.82,86.62,91.35,108.35,130.12,151.72,172.92,1,0,13.95,0.12,181.93
941,37.0,19.72,39.9,60.47,81.48,86.12,103.05,125.42,148.42,171.72,1,0,14.87,-1.15,182.23
12733,26.0,21.25,41.88,62.43,83.1,87.58,104.67,127.15,151.0,172.75,1,0,14.54,1.48,182.28
31712,38.0,21.43,42.18,63.33,84.73,89.35,105.87,0.0,0.0,0.0,0,1,14.46,1.61,182.37
5292,34.0,21.12,41.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,14.71,1.73,182.45
6009,30.0,20.62,41.18,61.9,82.88,87.45,104.12,0.0,0.0,0.0,0,1,14.59,0.15,182.55
4950,25.0,21.45,42.77,63.93,85.22,89.95,107.07,129.27,151.6,0.0,0,1,14.07,0.3,182.58
6397,39.0,20.82,41.55,62.55,83.9,88.53,105.28,127.37,0.0,0.0,0,1,14.47,0.22,182.58
4856,39.0,21.1,42.02,62.97,84.42,0.0,0.0,0.0,0.0,0.0,0,1,14.34,0.43,182.67
12183,20.0,22.05,43.67,65.03,86.37,90.93,107.52,129.35,151.38,172.97,1,0,13.88,0.98,182.8
9120,30.0,21.63,43.08,65.02,86.43,0.0,0.0,0.0,0.0,0.0,1,0,13.99,0.42,183.25
7359,33.0,20.5,40.37,60.37,80.62,85.03,101.57,123.75,148.8,173.15,1,0,15.1,1.56,183.27
5311,34.0,21.32,42.5,63.5,84.48,89.03,105.45,127.02,149.57,173.0,0,1,14.16,0.33,183.33
8223,30.0,21.2,42.47,63.87,86.05,90.7,0.0,0.0,0.0,0.0,1,0,14.1,-0.16,183.42
6464,34.0,21.1,42.0,63.05,84.55,89.13,106.15,0.0,0.0,0.0,0,1,14.35,0.48,183.57
15275,27.0,22.57,45.07,68.32,90.73,95.53,112.52,133.0,153.35,174.88,1,0,13.33,0.16,183.6
2554,35.0,20.48,40.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,14.74,0.32,183.73
8565,37.0,21.57,42.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,14.39,1.7,183.83
5635,39.0,21.92,43.73,65.5,87.37,92.12,109.25,131.48,0.0,0.0,0,1,13.76,0.25,183.97
4767,27.0,20.93,41.68,63.12,84.3,88.87,105.78,128.37,151.18,174.0,0,1,14.46,0.43,183.98
11097,28.0,22.23,43.65,64.9,86.35,90.98,107.77,129.62,152.03,174.17,1,0,14.01,1.86,184.12
4306,39.0,21.33,42.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,13.94,-0.44,184.23
8362,39.0,20.4,40.73,61.38,82.35,86.97,103.77,126.5,150.0,173.47,0,1,14.76,0.17,184.27
5586,34.0,21.0,41.97,63.23,0.0,0.0,0.0,0.0,0.0,0.0,0,1,14.31,0.07,184.33
7352,37.0,21.48,42.75,63.92,85.42,90.12,107.0,129.38,152.0,174.58,0,1,14.1,0.49,184.37
6354,36.0,21.55,42.93,65.02,86.48,91.15,107.9,129.73,151.97,174.32,0,1,14.03,0.4,184.42
5919,32.0,21.58,42.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,14.17,0.96,184.63
5892,22.0,20.4,40.93,61.92,83.2,87.92,104.83,126.6,149.65,173.8,0,1,14.61,-0.32,184.65
4978,35.0,21.33,42.03,63.03,84.38,88.98,105.62,127.38,0.0,0.0,0,1,14.49,1.5,184.65
4819,39.0,21.33,42.78,64.33,85.93,90.57,0.0,0.0,0.0,0.0,0,1,13.99,-0.28,184.72
6361,38.0,21.25,42.3,63.63,84.92,89.52,106.22,128.57,151.68,174.77,0,1,14.25,0.47,184.75
8503,37.0,21.28,42.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,13.86,-0.86,185.07
2321,39.0,20.87,41.72,62.6,83.82,88.48,105.35,128.37,152.27,175.53,0,1,14.39,0.05,185.27
27767,23.0,23.7,45.07,66.12,87.27,91.92,0.0,0.0,0.0,0.0,0,1,14.04,5.17,185.52
3105,29.0,20.07,40.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,14.88,-0.22,185.6
14348,39.0,22.1,43.87,65.75,0.0,0.0,0.0,0.0,0.0,0.0,1,0,13.78,0.75,185.62
6676,39.0,21.27,42.35,64.37,85.63,90.28,0.0,0.0,0.0,0.0,0,1,14.23,0.45,185.62
11885,31.0,22.65,44.62,66.48,88.45,93.23,110.52,133.42,155.88,176.85,1,0,13.65,1.52,185.72
4146,37.0,20.9,41.6,62.42,0.0,0.0,0.0,0.0,0.0,0.0,0,1,14.49,0.48,185.93
12254,34.0,21.07,41.82,62.67,84.93,89.65,106.68,129.12,152.45,176.07,1,0,14.46,0.77,185.95
12146,22.0,23.17,45.62,69.13,91.02,95.9,113.3,135.47,156.8,177.07,1,0,13.36,1.58,186.05
6519,39.0,21.1,42.22,63.35,84.7,89.42,106.22,0.0,0.0,0.0,0,1,14.2,-0.05,186.13
1815,29.0,19.9,40.75,61.72,83.62,88.33,105.23,127.82,151.73,175.38,0,1,14.39,-2.33,186.17
11713,28.0,21.42,42.88,64.27,0.0,0.0,0.0,0.0,0.0,0.0,1,0,13.98,-0.09,186.2
2926,34.0,20.65,41.52,63.02,84.45,89.1,106.68,129.78,153.58,176.05,0,1,14.37,-0.53,186.32
5617,38.0,21.77,42.92,63.73,0.0,0.0,0.0,0.0,0.0,0.0,0,1,14.18,1.44,186.37
15518,29.0,22.53,44.85,66.82,88.82,93.65,110.77,132.93,155.08,177.08,1,0,13.44,0.47,186.43
10274,36.0,22.72,44.45,66.2,88.05,92.68,0.0,0.0,0.0,0.0,1,0,13.81,2.23,186.45
11434,30.0,21.88,43.08,64.37,86.13,90.9,108.12,130.92,154.15,176.88,1,0,14.15,1.58,186.65
6735,26.0,25.05,45.75,66.55,87.53,0.0,0.0,0.0,0.0,0.0,0,1,14.49,9.51,186.7
9630,30.0,22.22,44.27,66.12,88.2,93.05,0.0,0.0,0.0,0.0,1,0,13.61,0.38,186.85
8441,35.0,22.95,44.93,66.53,88.12,92.77,109.7,0.0,0.0,0.0,0,1,13.65,2.16,186.87
8392,25.0,21.22,42.53,64.1,86.2,90.93,108.33,131.3,154.32,177.02,1,0,14.08,-0.21,186.9
4210,23.0,20.62,40.37,60.33,80.68,85.12,101.17,0.0,0.0,0.0,0,1,15.19,2.16,187.1
8635,38.0,20.58,41.13,61.72,83.27,87.8,104.18,125.8,148.3,174.77,0,1,14.6,0.07,187.12
6155,33.0,21.25,42.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,14.23,0.4,187.12
8176,38.0,20.82,42.53,63.73,85.17,0.0,0.0,0.0,0.0,0.0,0,1,13.82,-2.09,187.25
5220,21.0,21.08,41.87,63.37,84.13,88.67,105.0,126.32,148.33,175.93,0,1,14.43,0.69,187.3
12415,30.0,22.37,44.15,65.73,87.5,92.27,109.42,0.0,0.0,0.0,1,0,13.77,1.34,187.3
5068,39.0,20.58,41.22,62.03,83.75,88.57,105.87,128.8,152.32,0.0,0,1,14.53,-0.15,187.42
8541,38.0,21.37,42.68,63.98,85.75,90.43,107.75,131.03,154.5,177.08,0,1,14.08,0.14,187.43
6117,27.0,22.27,43.63,64.78,86.1,90.7,107.38,129.6,153.33,177.45,0,1,14.04,2.09,187.63
3833,32.0,22.35,43.97,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,13.88,1.66,187.72
2934,24.0,19.45,39.58,60.35,0.0,0.0,0.0,0.0,0.0,0.0,0,1,14.9,-1.72,187.93
9495,27.0,21.9,43.85,66.67,88.72,93.58,111.0,133.8,156.25,178.67,1,0,13.67,-0.11,187.98
8553,37.0,22.2,43.92,65.18,86.45,91.1,108.03,130.88,154.15,176.97,0,1,13.81,1.09,188.07
12247,28.0,23.23,45.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,13.26,1.33,188.47
6474,38.0,20.82,41.53,62.45,83.98,0.0,0.0,0.0,0.0,0.0,1,0,14.49,0.26,188.57
10348,37.0,22.78,45.1,67.33,89.48,94.27,0.0,0.0,0.0,0.0,1,0,13.44,1.02,188.6
8273,29.0,21.75,43.23,64.57,86.33,91.03,0.0,0.0,0.0,0.0,1,0,13.97,0.62,188.72
1390,26.0,20.9,41.3,61.77,82.43,86.98,103.4,126.77,152.6,178.1,0,1,14.71,1.21,188.83
2863,32.0,20.67,41.03,61.75,83.2,87.83,105.82,0.0,0.0,0.0,0,1,14.73,0.76,188.87
13943,34.0,22.9,44.62,66.18,88.27,93.07,0.0,0.0,0.0,0.0,1,0,13.81,2.64,188.88
5201,38.0,23.57,46.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,13.04,1.2,189.22
10693,21.0,21.37,41.98,63.02,84.87,89.5,106.97,0.0,0.0,0.0,1,0,14.56,1.81,189.52
11764,25.0,20.98,42.12,63.52,86.5,91.47,109.5,0.0,0.0,0.0,1,0,14.19,-0.38,189.52
10774,27.0,23.25,45.4,67.58,90.12,94.98,112.7,135.73,158.57,0.0,1,0,13.54,2.42,189.53
8693,39.0,21.6,43.23,64.95,86.88,91.63,108.92,132.08,156.02,179.28,0,1,13.87,-0.07,189.62
11423,32.0,23.1,45.58,67.85,90.23,94.97,112.52,135.48,158.85,180.63,1,0,13.35,1.36,189.63
10571,28.0,22.33,44.5,66.7,89.0,93.8,111.22,134.13,157.23,179.73,1,0,13.53,0.36,189.68
9639,30.0,21.83,43.77,65.73,88.28,92.98,110.15,133.77,0.0,0.0,1,0,13.67,-0.25,189.7
7564,39.0,21.47,43.38,65.22,87.58,92.43,110.05,132.8,156.15,179.42,0,1,13.69,-1.01,189.72
6822,36.0,21.95,43.57,65.38,87.28,91.95,109.25,132.1,155.8,179.47,0,1,13.88,0.76,189.72
4025,39.0,21.78,43.88,65.28,86.72,0.0,0.0,0.0,0.0,0.0,0,1,13.57,-0.73,189.75
4911,34.0,20.85,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,14.96,1.96,189.87
8544,32.0,21.57,43.35,65.18,87.27,0.0,0.0,0.0,0.0,0.0,1,0,13.77,-0.48,189.92
6031,33.0,21.08,41.68,62.32,83.4,88.08,104.95,127.87,0.0,0.0,0,1,14.56,1.15,190.0
4758,28.0,21.08,41.88,62.77,84.32,88.97,106.7,129.98,0.0,0.0,0,1,14.42,0.67,190.03
10548,35.0,22.32,44.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,13.76,1.16,191.25
3692,32.0,22.02,44.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,13.57,-0.18,191.28
12637,25.0,23.17,46.12,69.2,0.0,0.0,0.0,0.0,0.0,0.0,1,0,13.07,0.48,191.32
13573,37.0,22.43,44.78,67.52,90.18,0.0,0.0,0.0,0.0,0.0,1,0,13.42,0.18,191.4
917,34.0,19.83,39.93,60.3,81.3,85.9,102.73,125.9,151.38,179.18,0,1,14.93,-0.68,191.42
5320,35.0,20.27,40.63,61.07,81.78,86.3,103.42,125.83,0.0,0.0,0,1,14.73,-0.22,191.43
3669,35.0,20.55,41.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,14.62,0.07,191.48
12588,25.0,21.37,42.97,65.03,87.45,92.27,109.88,133.62,158.03,181.6,1,0,13.89,-0.54,191.58
10662,29.0,24.35,48.6,71.72,94.53,99.42,116.75,139.12,161.37,182.38,1,0,12.37,0.21,191.63
5032,36.0,21.65,42.93,64.65,86.93,91.72,109.78,133.08,157.4,181.42,0,1,14.1,0.86,191.77
9595,34.0,23.32,46.18,68.63,90.78,95.47,112.5,135.52,158.75,181.65,1,0,13.12,1.0,191.82
14181,28.0,23.37,46.1,68.52,90.98,95.83,113.38,136.15,159.08,181.95,1,0,13.2,1.39,191.83
5554,29.0,21.8,44.37,68.17,91.7,96.73,114.77,137.98,0.0,0.0,0,1,13.29,-1.74,191.98
13276,25.0,22.98,45.42,67.92,92.12,0.0,0.0,0.0,0.0,0.0,1,0,13.37,1.19,192.1
8201,25.0,21.07,41.48,61.92,82.47,86.98,103.2,124.5,147.2,178.08,1,0,14.7,1.59,192.15
10153,39.0,22.47,44.78,67.23,89.97,94.92,112.82,136.2,159.55,182.43,1,0,13.45,0.36,192.32
11217,29.0,22.63,44.92,67.22,89.67,94.55,112.7,136.38,160.15,182.7,1,0,13.46,0.76,192.53
8746,36.0,23.32,46.35,69.02,91.65,96.5,0.0,0.0,0.0,0.0,0,1,13.03,0.63,192.68
5477,33.0,21.52,42.98,64.38,86.5,91.28,108.8,132.2,0.0,0.0,0,1,13.98,0.14,192.72
12495,34.0,22.9,45.32,67.9,90.73,95.67,0.0,0.0,0.0,0.0,1,0,13.38,1.06,192.82
12718,36.0,23.02,45.3,67.63,90.15,95.05,112.98,136.48,160.23,183.27,1,0,13.46,1.63,192.82
2708,36.0,21.87,43.83,65.88,88.2,93.0,110.5,133.28,157.35,181.88,0,1,13.66,-0.21,192.87
11912,27.0,22.58,44.5,66.47,89.05,93.9,111.53,134.87,158.65,182.33,1,0,13.69,1.48,192.93
8363,37.0,21.13,42.33,63.62,85.32,90.03,107.18,130.35,156.38,182.12,0,1,14.15,-0.17,192.95
4648,34.0,21.33,42.38,63.58,0.0,0.0,0.0,0.0,0.0,0.0,0,1,14.25,0.66,193.13
14529,30.0,23.68,46.73,69.58,92.28,97.13,114.88,138.03,161.5,0.0,1,0,13.02,1.35,193.6
4982,31.0,22.47,44.85,67.05,89.77,94.77,112.83,137.07,160.83,183.97,1,0,13.4,0.2,193.72
632,31.0,21.88,44.55,67.37,90.35,95.37,113.3,136.93,160.73,183.82,0,1,13.23,-1.77,193.73
2696,29.0,21.88,44.55,67.32,90.37,0.0,0.0,0.0,0.0,0.0,0,1,13.23,-1.77,193.73
4266,35.0,21.78,43.7,65.73,87.45,92.07,109.1,133.5,157.57,183.08,0,1,13.69,-0.32,193.8
14235,33.0,22.63,44.65,67.43,90.35,95.2,113.12,136.45,160.9,183.8,1,0,13.62,1.37,194.03
12302,36.0,23.35,46.23,68.98,91.65,96.55,114.15,137.38,161.03,184.25,1,0,13.11,1.02,194.42
5783,33.0,21.5,42.68,64.12,86.45,91.07,108.45,0.0,0.0,0.0,0,1,14.16,0.75,194.52
25773,23.0,22.68,44.17,65.57,87.35,0.0,0.0,0.0,0.0,0.0,0,1,13.96,2.69,194.63
18012,32.0,23.4,45.88,68.62,91.65,0.0,0.0,0.0,0.0,0.0,1,0,13.35,2.01,194.85
11107,29.0,23.12,45.98,68.83,91.83,96.87,114.73,138.05,162.07,185.6,1,0,13.12,0.57,194.88
13587,27.0,23.78,47.38,71.57,93.98,98.87,116.83,0.0,0.0,0.0,1,0,12.71,0.38,195.12
13931,28.0,23.48,46.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,13.11,1.27,195.18
6619,38.0,21.95,44.02,66.53,89.32,94.27,112.37,136.2,0.0,0.0,0,1,13.59,-0.27,195.2
13529,25.0,23.3,46.33,69.18,92.25,97.25,115.12,138.08,161.22,184.73,1,0,13.03,0.58,195.28
643,27.0,20.22,41.75,63.42,85.27,90.02,107.12,130.38,156.93,183.12,0,1,13.93,-3.14,195.28
11796,32.0,23.13,46.12,69.05,0.0,0.0,0.0,0.0,0.0,0.0,1,0,13.05,0.3,195.32
11509,27.0,23.32,46.32,69.45,92.63,97.73,116.03,139.83,163.58,186.17,1,0,13.04,0.69,195.87
10657,27.0,22.53,44.4,66.58,89.45,94.45,0.0,0.0,0.0,0.0,1,0,13.72,1.49,195.97
15079,32.0,23.27,46.7,69.9,93.18,98.25,116.4,140.02,163.6,186.6,1,0,12.8,-0.34,195.98
26716,25.0,22.52,44.5,67.38,0.0,0.0,0.0,0.0,0.0,0.0,0,1,13.65,1.21,196.13
14097,26.0,23.18,46.5,69.05,92.2,97.02,114.82,0.0,0.0,0.0,1,0,12.86,-0.3,196.17
12576,35.0,22.72,45.55,68.73,91.83,96.82,115.18,0.0,0.0,0.0,1,0,13.14,-0.24,196.2
10136,36.0,23.2,46.3,69.27,92.37,97.38,115.43,0.0,0.0,0.0,1,0,12.99,0.22,196.22
16431,33.0,24.17,46.6,69.3,92.47,97.4,115.48,138.9,162.52,185.92,1,0,13.37,3.73,196.23
16175,28.0,23.02,45.65,68.33,91.87,97.07,115.65,138.88,162.57,0.0,1,0,13.26,0.85,196.28
14542,25.0,21.98,45.02,68.1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,13.02,-2.35,196.35
17846,38.0,23.55,46.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,13.17,1.66,196.47
4631,26.0,23.22,46.38,69.48,92.48,97.53,115.45,138.95,162.42,186.08,0,1,12.95,0.13,196.53
12423,33.0,23.65,46.8,69.97,93.2,98.23,116.38,140.1,164.08,187.07,1,0,12.96,1.07,196.8
16384,27.0,23.92,46.78,69.73,92.63,97.67,115.85,139.08,162.93,186.58,1,0,13.12,2.27,196.95
9045,37.0,22.83,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12.95,-0.74,197.07
14224,24.0,23.05,45.7,68.23,91.25,96.27,114.08,137.88,162.18,0.0,1,0,13.25,0.88,197.08
12527,32.0,22.92,44.85,67.15,89.82,94.75,112.55,136.3,161.73,0.0,1,0,13.68,2.21,197.15
11139,26.0,22.8,44.88,67.0,89.47,94.35,112.12,135.9,160.82,0.0,1,0,13.59,1.6,197.37
17970,31.0,23.8,47.28,70.58,94.12,99.25,117.4,140.87,164.27,187.5,1,0,12.78,0.68,197.37
16406,30.0,23.43,46.98,70.43,93.92,99.0,117.35,0.0,0.0,0.0,1,0,12.74,-0.26,197.45
13128,35.0,23.47,46.53,69.65,92.97,98.03,116.28,139.82,163.47,187.02,1,0,13.01,0.88,197.45
11712,23.0,23.3,46.45,69.58,92.82,97.8,115.93,139.8,164.0,187.55,1,0,12.96,0.32,197.48
4954,27.0,21.95,43.88,65.4,87.33,91.9,109.2,133.55,159.03,185.9,0,1,13.68,0.05,197.5
11325,33.0,23.43,46.2,69.4,0.0,0.0,0.0,0.0,0.0,0.0,1,0,13.18,1.43,197.97
16464,28.0,23.48,46.9,70.35,93.73,98.9,0.0,0.0,0.0,0.0,1,0,12.81,0.13,197.98
15014,34.0,22.68,45.72,68.68,91.88,96.92,115.17,139.23,164.08,187.83,1,0,13.02,-0.79,198.23
12280,23.0,23.15,45.45,67.57,89.73,94.58,0.0,0.0,0.0,0.0,1,0,13.45,1.87,198.43
10293,28.0,23.13,45.83,68.5,91.78,96.9,115.33,139.45,163.7,187.78,1,0,13.22,0.94,198.52
31154,37.0,27.2,50.67,74.07,97.2,102.22,120.27,143.42,166.17,188.8,0,1,12.78,7.36,198.57
31053,27.0,26.07,49.28,71.12,0.0,0.0,0.0,0.0,0.0,0.0,0,1,12.93,5.8,199.03
12628,25.0,23.3,46.63,69.92,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12.86,-0.06,199.23
17905,23.0,24.05,47.48,70.72,94.32,99.42,117.9,141.78,166.38,189.38,1,0,12.8,1.31,199.23
13964,29.0,23.38,46.88,70.62,94.43,0.0,0.0,0.0,0.0,0.0,1,0,12.77,-0.26,199.33
14514,28.0,23.83,47.58,71.28,94.7,99.7,118.07,142.07,165.82,189.2,1,0,12.63,0.17,199.43
12903,36.0,24.38,48.23,71.72,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12.58,1.1,199.48
7110,35.0,20.7,42.07,63.52,0.0,0.0,0.0,0.0,0.0,0.0,0,1,14.04,-1.59,199.62
4686,39.0,22.37,44.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,13.36,-0.2,199.63
11000,28.0,22.73,45.8,69.02,92.53,0.0,0.0,0.0,0.0,0.0,1,0,13.0,-0.74,199.83
3899,27.0,24.35,48.6,72.88,96.85,102.07,120.82,0.0,0.0,0.0,1,0,12.37,0.21,199.92
6410,39.0,21.45,42.9,64.27,86.5,91.32,108.97,132.95,159.48,0.0,0,1,13.99,0.0,200.15
5891,21.0,21.92,44.1,66.63,89.55,94.43,0.0,0.0,0.0,0.0,0,1,13.53,-0.59,200.18
16227,29.0,22.88,46.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12.92,-0.74,200.18
16317,31.0,22.0,45.0,68.28,91.62,96.57,115.05,139.42,164.52,189.55,1,0,13.04,-2.22,200.37
2509,39.0,21.4,42.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,14.39,1.3,200.43
2873,30.0,23.68,46.83,70.1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,12.96,1.13,200.45
3186,35.0,22.72,45.75,68.88,91.92,96.87,114.88,138.4,163.12,0.0,0,1,13.03,-0.68,200.67
14721,36.0,24.02,47.52,70.37,93.5,98.42,116.7,140.87,165.68,189.98,1,0,12.77,1.09,200.67
10890,29.0,23.98,47.57,71.38,95.27,100.47,119.15,143.57,167.65,0.0,1,0,12.72,0.82,200.77
7715,38.0,22.27,45.22,68.67,92.83,98.02,116.9,141.45,166.43,190.57,1,0,13.07,-1.5,200.9
8008,33.0,22.22,44.05,66.32,89.12,94.1,112.62,0.0,0.0,0.0,1,0,13.74,0.89,200.9
14038,39.0,23.62,47.07,70.18,93.6,0.0,0.0,0.0,0.0,0.0,1,0,12.79,0.36,200.98
16366,32.0,23.02,45.67,68.63,92.3,97.45,116.07,140.22,164.98,189.9,1,0,13.25,0.81,200.98
5226,24.0,23.75,48.02,72.68,97.05,102.3,122.73,147.02,170.28,192.32,0,1,12.36,-1.08,201.05
13537,28.0,23.23,45.82,68.5,91.72,96.72,115.05,0.0,0.0,0.0,1,0,13.28,1.4,201.15
2713,25.0,22.78,45.78,69.22,93.1,98.27,117.18,141.88,166.58,190.98,0,1,13.04,-0.48,201.33
17079,32.0,24.58,47.78,71.03,94.43,99.48,117.85,142.3,167.43,191.07,1,0,12.93,2.89,201.42
16361,34.0,23.68,46.8,69.85,93.07,0.0,0.0,0.0,0.0,0.0,1,0,12.98,1.2,201.73
15663,27.0,24.03,47.6,71.37,95.12,100.32,118.92,143.47,168.1,191.82,1,0,12.73,0.97,201.98
16070,28.0,23.37,46.87,70.42,94.43,0.0,0.0,0.0,0.0,0.0,1,0,12.77,-0.28,202.0
10344,30.0,21.6,43.1,65.35,88.27,93.15,111.4,136.33,163.93,190.88,1,0,13.95,0.23,202.22
18753,38.0,23.67,47.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12.75,0.3,202.38
2737,30.0,21.7,43.78,66.45,88.95,93.78,0.0,0.0,0.0,0.0,0,1,13.59,-0.87,202.53
17550,28.0,24.83,48.23,71.28,94.57,0.0,0.0,0.0,0.0,0.0,1,0,12.82,2.96,202.67
14659,31.0,23.93,48.55,72.6,96.42,101.45,120.15,144.2,167.53,191.85,1,0,12.19,-1.42,203.0
11897,30.0,24.6,48.55,72.32,96.07,101.3,120.08,0.0,0.0,0.0,1,0,12.53,1.34,203.1
17969,37.0,24.73,49.17,73.62,98.15,103.43,122.37,146.75,0.0,0.0,1,0,12.27,0.59,203.15
8535,39.0,21.98,43.4,65.28,87.72,92.6,110.92,135.27,161.03,191.55,0,1,14.01,1.29,203.2
17954,39.0,23.42,46.93,70.62,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12.76,-0.19,203.23
6450,30.0,23.67,47.77,72.55,96.93,102.2,121.08,145.68,169.85,193.22,0,1,12.45,-0.9,203.33
