bib,age,5k_minutes,10k_minutes,15k_minutes,20k_minutes,Half_minutes,25k_minutes,30k_minutes,35k_minutes,40k_minutes,gender_F,gender_M,finish_minutes
20167,54.0,26.03,51.32,76.82,103.12,108.8,129.73,157.92,187.37,0.0,0,0,0.0
22668,47.0,27.82,55.18,82.28,109.42,115.32,136.43,164.07,191.37,0.0,0,0,0.0
14326,46.0,28.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
20745,54.0,25.35,51.02,77.68,104.47,110.32,131.7,160.17,189.42,0.0,0,0,0.0
22881,50.0,26.48,53.08,80.02,107.08,112.97,134.25,162.8,190.77,217.92,1,0,229.93
23303,57.0,26.93,53.63,80.48,107.53,0.0,0.0,0.0,0.0,0.0,0,0,0.0
16914,45.0,30.92,58.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
22026,52.0,26.77,53.48,80.42,107.33,113.13,0.0,0.0,0.0,0.0,0,0,0.0
21924,48.0,25.8,51.65,78.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
23444,58.0,27.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
22984,50.0,27.65,54.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
22097,59.0,26.72,53.48,79.98,106.87,0.0,0.0,0.0,0.0,0.0,0,0,0.0
21882,56.0,26.7,53.33,79.88,106.83,112.73,134.32,162.73,191.65,219.83,1,0,232.2
23200,53.0,26.05,52.2,78.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
23942,59.0,26.48,52.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
21837,48.0,26.47,53.72,79.88,106.32,112.03,0.0,0.0,0.0,0.0,0,0,0.0
29717,49.0,27.37,52.15,76.92,102.15,107.57,127.22,154.25,185.58,0.0,0,0,0.0
20921,45.0,27.12,53.68,80.38,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
23318,55.0,28.52,56.1,83.62,110.8,116.58,138.03,165.57,193.45,220.75,1,0,232.88
21983,49.0,25.88,51.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
23473,56.0,27.68,54.55,81.8,109.33,115.3,137.33,165.33,193.8,221.25,1,0,233.22
31967,45.0,26.9,52.9,79.78,106.97,112.83,134.83,0.0,0.0,0.0,0,0,0.0
22653,56.0,26.22,51.78,77.7,104.48,110.28,131.48,160.33,190.08,219.98,1,0,234.32
29654,49.0,27.73,54.2,80.88,107.63,113.53,134.83,163.6,193.9,222.0,1,0,234.33
22656,56.0,25.75,52.35,79.48,107.22,0.0,0.0,0.0,0.0,0.0,0,0,0.0
23411,59.0,24.53,50.75,77.68,104.77,111.12,132.03,161.08,0.0,0.0,0,0,0.0
21219,50.0,25.82,51.87,78.35,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
22567,47.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
22484,46.0,27.6,55.07,82.85,110.63,116.62,0.0,0.0,0.0,0.0,0,0,0.0
23592,55.0,27.67,54.5,81.65,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
15766,50.0,25.4,52.05,79.02,107.02,113.17,135.0,163.37,193.05,222.3,1,0,234.97
23069,52.0,27.67,55.25,82.88,110.73,116.82,0.0,0.0,0.0,0.0,0,0,0.0
29509,49.0,28.6,56.07,83.68,111.25,117.3,139.02,0.0,0.0,0.0,0,0,0.0
20950,47.0,25.83,51.7,78.57,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
29336,51.0,29.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
22175,47.0,23.85,47.67,72.6,98.87,104.7,126.7,157.02,189.4,221.55,1,0,236.05
22005,49.0,26.68,53.18,80.43,109.5,115.32,0.0,0.0,0.0,0.0,0,0,0.0
18373,46.0,24.82,49.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
20459,50.0,25.98,51.85,78.37,105.88,111.87,133.83,163.58,194.12,224.13,1,0,237.38
22711,49.0,28.27,56.78,85.77,114.73,120.97,143.0,171.68,199.67,226.12,1,0,237.48
22758,47.0,26.77,53.3,80.62,108.95,115.07,0.0,0.0,0.0,0.0,0,0,0.0
20386,45.0,26.8,53.37,80.08,107.33,113.25,135.08,166.47,0.0,0.0,0,0,0.0
31821,52.0,26.77,53.62,80.83,108.7,114.73,136.3,165.33,195.08,224.63,1,0,237.82
30364,53.0,27.12,53.38,79.98,107.33,113.28,135.1,163.78,194.75,224.47,1,0,237.92
22365,51.0,26.43,52.55,78.57,104.83,110.43,130.57,157.65,187.55,221.62,1,0,237.97
19930,57.0,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
22663,53.0,27.38,54.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
19860,45.0,27.33,54.92,82.12,110.8,116.75,139.1,169.07,199.0,227.18,1,0,238.87
22251,59.0,27.2,54.57,82.17,109.42,0.0,0.0,0.0,0.0,0.0,0,0,0.0
12599,53.0,25.4,50.58,76.92,104.47,110.57,133.15,163.47,194.78,225.2,1,0,239.0
23442,57.0,27.7,55.58,83.87,112.17,118.3,140.48,169.87,199.08,227.0,1,0,239.22
23526,56.0,26.17,52.6,79.82,108.07,114.18,136.52,166.55,196.93,226.53,1,0,239.4
24235,65.0,27.78,55.0,82.7,110.48,116.48,0.0,0.0,0.0,0.0,0,0,0.0
21051,48.0,29.22,58.52,87.17,115.42,121.32,143.07,0.0,0.0,0.0,0,0,0.0
21149,48.0,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
23954,65.0,27.67,55.05,82.88,111.12,117.05,0.0,0.0,0.0,0.0,0,0,0.0
22046,49.0,29.17,57.1,85.18,113.38,119.28,0.0,0.0,0.0,0.0,0,0,0.0
22452,51.0,27.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
22085,51.0,27.65,55.32,83.5,111.82,117.8,139.55,169.58,199.13,228.02,1,0,240.98
23017,54.0,26.87,53.95,81.48,109.65,115.73,0.0,0.0,0.0,0.0,0,0,0.0
23366,55.0,27.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
19764,48.0,26.78,53.25,80.73,109.05,115.1,138.5,168.6,199.25,228.9,1,0,241.62
22892,70.0,28.17,56.1,83.9,112.25,118.1,141.08,170.75,200.72,229.58,1,0,242.33
23268,56.0,27.38,54.18,81.48,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
20219,45.0,27.63,54.55,82.15,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
23604,55.0,26.87,53.88,81.23,109.68,115.9,138.53,0.0,0.0,0.0,0,0,0.0
22303,48.0,29.57,58.53,87.98,117.1,123.17,145.5,0.0,0.0,0.0,0,0,0.0
21934,46.0,27.48,55.37,82.18,109.05,114.95,136.77,171.82,202.62,231.43,1,0,243.18
23855,56.0,27.45,54.72,82.73,111.35,117.63,140.27,170.62,0.0,0.0,0,0,0.0
22027,45.0,28.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
23309,59.0,25.75,52.13,78.47,107.62,113.4,134.98,164.87,196.43,229.05,1,0,243.82
23430,55.0,27.17,54.9,84.07,112.45,118.58,141.0,170.57,201.03,230.95,1,0,243.98
22061,46.0,28.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
23246,58.0,28.0,56.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
22873,59.0,28.68,57.32,86.03,115.27,122.18,145.0,174.9,204.55,0.0,0,0,0.0
22712,65.0,27.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
23447,57.0,27.17,54.42,81.97,109.62,115.57,137.15,165.73,0.0,0.0,0,0,0.0
16591,58.0,25.8,51.97,78.65,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
19914,50.0,28.15,56.52,85.1,114.68,121.02,143.62,173.67,203.63,232.98,1,0,245.57
29744,50.0,29.93,59.53,88.37,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
23743,58.0,28.05,55.95,84.95,113.1,119.35,141.88,171.23,201.98,232.72,1,0,246.08
21899,50.0,26.12,52.08,78.5,107.03,113.12,136.23,168.72,202.07,232.6,1,0,246.55
23688,56.0,29.12,58.38,87.5,116.83,123.17,0.0,0.0,0.0,0.0,0,0,0.0
23648,57.0,28.45,56.18,84.13,112.28,118.45,0.0,0.0,0.0,0.0,0,0,0.0
27619,54.0,26.97,53.88,81.5,109.92,116.07,138.67,168.7,0.0,0.0,0,0,0.0
22385,48.0,26.53,53.97,82.33,112.93,119.12,142.15,174.33,206.47,0.0,0,0,0.0
20726,45.0,27.17,55.75,83.57,111.57,117.67,0.0,0.0,0.0,0.0,0,0,0.0
22918,58.0,27.33,55.02,82.85,112.93,118.97,142.62,174.07,0.0,0.0,0,0,0.0
15818,59.0,26.98,55.12,83.55,112.53,118.7,141.55,171.52,0.0,0.0,0,0,0.0
24097,66.0,27.95,55.47,83.45,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
23923,58.0,26.52,53.53,80.82,108.9,115.13,137.97,169.97,203.62,236.03,1,0,250.07
19648,47.0,28.68,56.3,85.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
23358,56.0,28.18,56.18,84.52,112.8,0.0,0.0,0.0,0.0,0.0,0,0,0.0
21883,55.0,27.08,54.1,82.28,110.37,116.53,139.45,170.35,203.72,236.42,1,0,250.62
21250,49.0,31.73,61.42,90.73,120.55,126.8,149.75,179.55,209.87,239.33,1,0,251.72
23512,59.0,27.6,55.32,83.47,112.22,118.4,141.72,0.0,0.0,0.0,0,0,0.0
31998,53.0,29.73,57.83,86.3,117.12,123.2,145.63,177.93,209.17,239.35,1,0,252.78
29098,47.0,27.78,54.77,82.6,110.78,116.85,138.97,169.67,202.08,238.45,1,0,253.57
20285,52.0,28.18,57.12,86.5,117.17,123.28,146.82,177.8,209.53,240.73,1,0,254.27
22715,52.0,26.88,54.0,81.67,111.27,117.65,141.72,175.15,209.18,240.37,1,0,254.67
22976,54.0,28.02,55.85,84.03,113.78,0.0,0.0,0.0,0.0,0.0,0,0,0.0
21171,45.0,29.45,57.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
21820,49.0,27.17,54.68,84.63,114.97,121.27,0.0,0.0,0.0,0.0,0,0,0.0
24118,65.0,30.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
24102,72.0,29.92,58.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
21198,47.0,26.67,53.6,81.52,111.67,118.4,142.67,175.87,209.08,241.2,1,0,255.25
22571,47.0,27.72,55.42,82.42,109.63,115.53,137.58,0.0,0.0,0.0,0,0,0.0
29769,49.0,29.88,58.15,86.85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
22247,50.0,27.57,55.28,83.72,113.53,120.0,143.67,176.27,0.0,0.0,0,0,0.0
27854,57.0,28.42,57.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
24487,66.0,28.22,58.1,88.27,118.5,125.12,149.17,0.0,0.0,0.0,0,0,0.0
21543,47.0,27.25,55.15,83.13,113.78,0.0,0.0,0.0,0.0,0.0,0,0,0.0
21697,46.0,26.4,52.93,80.38,111.4,117.63,0.0,0.0,0.0,0.0,0,0,0.0
21309,48.0,27.33,55.2,83.85,113.88,120.4,144.33,177.1,210.55,243.33,1,0,258.12
22305,55.0,29.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
27949,54.0,28.47,56.22,84.55,115.27,121.53,144.9,0.0,0.0,0.0,0,0,0.0
23227,50.0,29.15,60.32,90.63,121.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
20612,67.0,34.07,65.07,95.3,125.82,0.0,0.0,0.0,0.0,0.0,0,0,0.0
25301,45.0,30.27,60.32,89.35,119.33,125.93,0.0,0.0,0.0,0.0,0,0,0.0
23119,55.0,28.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
24752,49.0,28.77,57.87,89.6,120.4,126.9,151.22,184.25,217.9,0.0,0,0,0.0
27799,59.0,28.73,57.15,86.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
31899,51.0,31.22,61.38,91.38,121.73,128.4,0.0,0.0,0.0,0.0,0,0,0.0
30279,59.0,31.55,61.88,92.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
22698,50.0,28.63,56.38,85.63,115.8,122.58,147.35,182.97,219.72,254.57,1,0,269.58
29178,46.0,28.03,58.3,88.8,121.85,129.05,154.4,0.0,0.0,0.0,0,0,0.0
23109,54.0,31.98,63.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
23561,56.0,27.92,57.5,88.48,121.27,128.45,154.13,188.03,224.2,258.77,1,0,274.07
29051,52.0,30.37,59.23,88.65,119.73,126.62,0.0,0.0,0.0,0.0,0,0,0.0
20912,45.0,28.05,56.53,89.03,120.8,0.0,0.0,0.0,0.0,0.0,0,0,0.0
24515,65.0,31.4,63.78,96.77,130.67,137.92,166.15,200.13,0.0,0.0,0,0,0.0
24217,65.0,31.25,62.68,94.55,127.93,135.1,162.22,196.83,231.6,266.28,1,0,280.95
29033,54.0,32.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
30864,45.0,27.53,57.27,89.08,123.33,131.07,158.9,197.02,233.72,269.0,1,0,283.8
24535,70.0,32.75,66.15,99.28,132.57,139.87,166.13,0.0,0.0,0.0,0,0,0.0
32102,48.0,31.8,63.57,96.18,129.18,137.17,163.78,0.0,0.0,0.0,0,0,0.0
29328,56.0,31.62,63.25,95.52,128.93,135.42,164.92,201.78,239.95,275.52,1,0,290.33
24252,65.0,32.07,65.42,99.53,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
25593,59.0,32.4,65.47,98.47,133.18,140.4,167.22,203.98,241.35,277.17,1,0,293.42
24171,66.0,32.28,66.28,102.6,137.43,146.03,174.68,209.6,247.37,280.4,1,0,294.43
30573,58.0,32.17,64.07,96.83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
31802,45.0,34.07,67.3,100.57,134.8,0.0,0.0,0.0,0.0,0.0,0,0,0.0
22767,48.0,27.93,59.22,87.2,115.98,122.37,146.52,191.42,235.68,0.0,0,0,0.0
27039,54.0,29.48,59.6,91.28,125.35,132.93,160.22,199.05,239.38,278.33,1,0,295.23
24514,68.0,32.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
24948,46.0,31.73,64.88,97.58,131.2,0.0,0.0,0.0,0.0,0.0,0,0,0.0
30607,54.0,33.8,70.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
24473,69.0,32.3,67.47,100.88,136.72,144.17,171.62,210.35,248.62,284.03,1,0,299.0
31980,51.0,31.72,63.83,96.0,131.62,138.72,167.05,206.82,246.72,284.25,1,0,300.87
31187,59.0,33.73,68.22,105.25,140.58,148.2,176.73,213.83,251.98,287.63,1,0,303.47
29456,46.0,32.97,65.0,97.48,131.22,138.4,165.73,0.0,0.0,0.0,0,0,0.0
29081,54.0,33.43,67.07,100.85,136.2,143.95,171.8,210.28,253.35,291.65,1,0,308.97
15861,51.0,33.47,66.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
31277,49.0,31.35,62.48,95.05,131.33,139.3,170.25,0.0,0.0,0.0,0,0,0.0
20692,46.0,32.48,67.55,101.67,138.27,145.62,173.37,214.13,0.0,0.0,0,0,0.0
25890,52.0,31.9,65.0,98.75,133.78,141.58,0.0,0.0,0.0,0.0,0,0,0.0
31387,46.0,33.92,68.45,104.1,141.35,149.68,0.0,0.0,0.0,0.0,0,0,0.0
30589,59.0,32.55,63.72,95.42,129.98,137.35,167.18,211.92,258.27,303.93,1,0,319.85
31863,46.0,32.07,65.92,101.73,141.73,150.52,180.7,221.48,264.13,303.8,1,0,320.78
24547,73.0,34.63,69.63,109.2,144.38,152.03,184.98,225.48,267.35,305.32,1,0,322.32
25113,46.0,36.13,73.03,110.48,148.82,156.95,188.28,229.03,270.38,310.42,1,0,327.23
31922,54.0,36.0,75.4,113.2,153.53,161.88,194.82,236.0,278.67,316.37,1,0,332.58
23810,55.0,50.15,84.8,121.5,160.05,0.0,0.0,0.0,0.0,0.0,0,0,0.0
29253,51.0,33.08,66.18,103.73,140.5,148.53,180.4,230.08,274.88,318.72,1,0,337.2
30090,45.0,35.93,72.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
29603,46.0,35.15,71.67,110.58,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
27627,51.0,37.18,75.22,116.33,155.9,164.25,197.93,243.03,286.07,332.92,1,0,351.35
25146,47.0,37.67,76.45,115.85,157.7,166.9,200.8,247.72,293.4,338.35,1,0,357.4
31979,56.0,32.87,67.32,104.88,147.72,156.45,193.15,241.7,290.63,338.85,1,0,360.33
31079,55.0,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
142.0,31.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
6912.0,30.0,20.18,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2002.0,27.0,20.25,40.35,60.37,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
4257.0,33.0,21.2,42.12,62.57,82.95,87.37,103.35,124.25,144.95,165.08,1,0,173.93
3118.0,30.0,20.77,41.18,61.62,81.97,86.47,102.53,123.63,144.7,165.3,1,0,174.32
3919.0,46.0,21.18,41.83,62.22,82.75,87.17,0.0,0.0,0.0,0.0,0,0,0.0
9270.0,39.0,20.93,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2915.0,43.0,20.75,40.87,60.98,83.33,87.82,103.65,124.42,145.42,168.27,1,0,177.12
10424.0,25.0,21.72,42.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
7340.0,49.0,20.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
3562.0,40.0,21.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
8810.0,44.0,20.8,41.57,62.38,83.47,88.1,104.6,126.52,148.72,0.0,0,0,0.0
5153.0,38.0,21.18,42.18,63.3,84.38,88.98,105.5,126.88,148.77,170.33,1,0,180.03
11468.0,27.0,21.97,43.37,64.73,86.02,90.62,107.15,128.33,149.52,170.68,1,0,180.07
9911.0,43.0,22.08,43.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
12002.0,30.0,21.72,42.6,63.72,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1598.0,31.0,21.48,42.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
10592.0,26.0,20.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
7354.0,39.0,20.87,41.78,62.75,83.92,0.0,0.0,0.0,0.0,0.0,0,0,0.0
7279.0,38.0,21.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
10128.0,31.0,22.07,43.48,64.63,86.03,90.63,107.52,129.28,151.27,173.28,1,0,183.07
9449.0,27.0,21.05,42.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
8964.0,33.0,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
8138.0,42.0,21.6,43.23,64.98,86.93,91.72,108.9,131.1,153.25,174.93,1,0,184.47
7232.0,34.0,21.5,42.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
12853.0,26.0,22.47,44.28,65.87,87.38,92.1,108.93,131.13,153.95,176.17,1,0,185.8
9677.0,32.0,22.57,44.78,67.33,89.82,94.65,112.05,134.4,156.4,177.57,1,0,186.23
17328.0,29.0,23.17,45.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
9896.0,28.0,21.47,42.6,64.0,85.75,90.45,107.58,130.42,153.93,176.97,1,0,187.03
12424.0,30.0,22.92,45.4,67.65,89.9,94.75,0.0,0.0,0.0,0.0,0,0,0.0
14465.0,31.0,22.0,43.73,65.55,87.32,92.07,109.35,131.62,154.4,177.7,1,0,187.92
10544.0,41.0,22.23,44.17,65.97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
10349.0,26.0,22.73,44.48,66.43,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
14642.0,27.0,23.63,46.72,69.23,91.63,0.0,0.0,0.0,0.0,0.0,0,0,0.0
10709.0,20.0,22.0,44.05,66.17,88.75,93.52,111.03,134.38,157.65,180.48,1,0,190.32
12196.0,39.0,23.38,45.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
12217.0,31.0,21.07,41.9,63.18,85.4,90.38,0.0,0.0,0.0,0.0,0,0,0.0
10746.0,27.0,22.45,45.05,67.57,90.25,95.15,112.78,135.73,158.67,181.22,1,0,191.0
10535.0,39.0,22.83,45.28,67.77,90.12,94.95,112.23,135.12,158.8,181.4,1,0,191.25
12988.0,37.0,22.57,44.83,67.07,89.55,94.42,111.98,134.83,158.42,181.15,1,0,191.4
9617.0,38.0,22.88,45.45,67.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
14005.0,29.0,23.35,45.87,68.47,91.35,96.28,114.12,137.38,160.58,183.08,1,0,192.83
11265.0,28.0,23.42,46.2,69.0,91.92,96.82,114.62,137.93,0.0,0.0,0,0,0.0
12249.0,47.0,23.1,45.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
10081.0,57.0,22.72,45.02,67.42,90.13,95.05,0.0,0.0,0.0,0.0,0,0,0.0
10430.0,46.0,22.8,44.92,67.5,90.22,95.13,112.87,136.25,159.97,183.2,1,0,193.52
14244.0,23.0,23.6,46.67,69.58,92.33,97.27,115.07,138.7,162.03,184.4,1,0,193.9
14551.0,49.0,23.22,45.73,68.3,90.92,95.8,113.4,137.02,160.55,0.0,0,0,0.0
15386.0,27.0,22.75,44.97,67.17,89.62,94.57,112.42,135.47,159.2,0.0,0,0,0.0
15473.0,28.0,23.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
12782.0,26.0,23.15,45.67,68.1,90.97,95.9,113.95,137.63,0.0,0.0,0,0,0.0
12555.0,32.0,22.92,45.78,68.43,91.17,96.05,113.83,0.0,0.0,0.0,0,0,0.0
13188.0,40.0,22.83,45.0,67.22,89.62,94.45,112.08,135.43,159.62,184.22,1,0,195.28
11357.0,39.0,23.33,45.98,68.73,91.73,96.73,114.87,138.55,162.33,185.45,1,0,195.7
13508.0,33.0,22.57,45.47,68.58,91.68,96.77,114.97,138.37,162.17,185.98,1,0,196.47
13405.0,36.0,24.07,47.55,70.92,94.43,99.55,117.7,141.4,164.93,187.05,1,0,196.57
12109.0,40.0,22.17,43.78,65.97,88.78,93.6,0.0,0.0,0.0,0.0,0,0,0.0
13896.0,36.0,22.8,45.02,67.58,90.53,0.0,0.0,0.0,0.0,0.0,0,0,0.0
11150.0,24.0,24.2,46.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
12694.0,29.0,23.13,46.68,69.85,93.18,98.13,116.05,139.77,163.47,0.0,0,0,0.0
16136.0,40.0,22.53,45.32,68.4,91.67,96.68,115.0,138.98,0.0,0.0,0,0,0.0
8910.0,46.0,23.53,47.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
13962.0,45.0,23.45,46.83,70.2,93.82,98.97,117.47,141.38,164.73,188.05,1,0,197.77
15084.0,49.0,23.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
14940.0,33.0,23.8,46.97,70.35,93.68,98.82,0.0,0.0,0.0,0.0,0,0,0.0
16717.0,41.0,22.88,45.92,69.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
15639.0,40.0,23.93,47.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
15290.0,44.0,23.55,46.9,70.07,93.4,0.0,0.0,0.0,0.0,0.0,0,0,0.0
11163.0,33.0,21.93,43.98,66.28,89.35,0.0,0.0,0.0,0.0,0.0,0,0,0.0
14729.0,30.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
19734.0,40.0,24.35,48.18,71.68,95.25,100.3,118.45,142.27,166.03,189.55,1,0,199.7
6334.0,44.0,23.0,46.5,70.1,93.98,99.2,117.92,142.15,166.25,189.65,1,0,199.77
15122.0,39.0,23.83,47.28,70.78,94.32,99.42,117.68,141.52,165.7,189.5,1,0,199.93
2008.0,41.0,22.92,45.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
14579.0,25.0,24.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
8070.0,27.0,24.68,48.6,72.65,96.4,101.45,120.07,143.95,167.75,0.0,0,0,0.0
13730.0,53.0,23.67,47.23,70.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
14904.0,27.0,23.35,46.72,69.82,93.55,0.0,0.0,0.0,0.0,0.0,0,0,0.0
15179.0,23.0,23.9,47.85,71.98,95.68,100.73,119.12,0.0,0.0,0.0,0,0,0.0
11013.0,28.0,23.87,46.65,69.7,93.87,98.97,0.0,0.0,0.0,0.0,0,0,0.0
19332.0,40.0,24.68,48.17,71.83,95.58,100.75,119.17,143.05,167.62,191.02,1,0,201.47
7703.0,53.0,23.22,46.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
15302.0,33.0,22.47,45.32,68.03,91.17,0.0,0.0,0.0,0.0,0.0,0,0,0.0
12684.0,27.0,22.02,44.22,66.7,89.62,94.63,113.2,138.1,164.2,190.35,1,0,201.9
13308.0,47.0,23.73,47.07,70.85,94.67,99.87,118.52,142.97,167.52,191.27,1,0,202.07
7693.0,44.0,23.97,48.03,72.12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
16870.0,32.0,24.07,47.77,71.0,94.2,99.2,117.43,141.7,166.72,191.67,1,0,202.5
11147.0,38.0,23.25,46.63,69.87,93.38,98.55,116.9,141.15,166.23,191.02,1,0,202.58
13007.0,21.0,22.95,46.13,69.13,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
16592.0,49.0,23.08,46.38,69.87,93.57,98.67,116.78,0.0,0.0,0.0,0,0,0.0
15174.0,45.0,23.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
17865.0,27.0,23.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
7726.0,47.0,23.75,47.5,71.42,95.63,0.0,0.0,0.0,0.0,0.0,0,0,0.0
12656.0,47.0,24.5,48.65,72.65,96.75,102.0,120.83,145.08,169.25,192.77,1,0,202.97
10189.0,31.0,22.52,44.78,66.95,89.95,94.93,113.32,138.27,165.2,191.27,1,0,203.15
18112.0,28.0,23.0,45.75,68.85,92.18,97.27,115.62,139.55,164.55,191.07,1,0,203.18
10683.0,31.0,23.67,47.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
14567.0,37.0,23.67,46.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
